2016/01/01 19:40:04 Process Name : Android Agent, MAC ID : 84:38:38:A1:79:87, CPU usage : 1.3333333333333333, RAM usage : 4656.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Prayer mode, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6754.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Truecaller, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.5, RAM usage : 5928.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Memo, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6738.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : LogsProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6620.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : android.process.acore, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6180.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Settings, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6168.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : com.google.android.gms.persistent, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5948.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : MyScript Resource Manager, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6192.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Google Play Store, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6506.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Google Play services, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6096.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : S Health, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6574.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Google+, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6550.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : com.sec.android.app.shealth:remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5848.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : Hangouts, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6444.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : ChatON, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6552.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:31 Process Name : KNOX SetupWizardClient, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6740.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Wi-Fi Direct share, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6852.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : KNOX, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6584.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : S Finder, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6382.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Gallery, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6120.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : com.google.process.gapps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6280.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : AASAservice, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6384.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : com.google.android.music:main, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6580.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Package Access Helper, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6360.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Chrome, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6724.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Gmail, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6474.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : com.sec.spp.push:RemoteDlcProcess, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6704.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Active applications, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6352.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : EasyTouch, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6654.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : FlashFox, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6670.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : com.shere.easytouch.holo.service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5944.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : hike, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5900.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Instagram, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6458.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Samsung In-App Purchase, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6720.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Google Play Newsstand, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6460.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Health Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6328.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Samsung Push Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6068.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Galaxy Apps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6706.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Assistant menu, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6488.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:32 Process Name : Quick connect, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6854.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Samsung text-to-speech engine, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6288.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Remote Controls, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6554.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Samsung account, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6616.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.cmcm.locker:locker, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5808.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.cmcm.locker:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5940.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Samsung Link Platform, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Drive, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6524.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.sec.spp.push:RemoteNotiProcess, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6760.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : ShootingModeProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6676.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Kids Mode, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6748.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Help, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 0.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.samsung.android.magazine.service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 0.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Filter Installer, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 0.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.samsung.android.app.watchmanagerstub, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 0.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : ﻿﻿Security policy updates, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6144.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Contacts, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6184.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : android.process.media, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6188.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Facebook, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5920.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Context Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6160.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.android.systemui.recentsactivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6152.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Video Player, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6280.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Peel Smart Remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5952.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : Nearby Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6216.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.sec.android.app.music:provider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6252.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.sec.android.app.music:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6172.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:33 Process Name : com.samsung.android.internal.headlines, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6268.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : com.samsung.android.app.galaxyfinder:tagService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6228.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : com.instagram.android:mqtt, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6160.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : MTP application, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6276.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : Bluetooth, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6212.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : com.sec.phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6352.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6014.666666666667, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : com.sec.imsservice, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6070.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : org.simalliance.openmobileapi.service:remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6308.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6014.666666666667, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : Nfc Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6180.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6014.666666666667, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : com.android.systemui.imagewallpaper, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6300.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : com.google.android.googlequicksearchbox:interactor, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6344.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : System UI, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5924.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:34 Process Name : Android System, MAC ID : 84:38:38:A1:79:87, CPU usage : 2.5, RAM usage : 5504.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Android Agent, MAC ID : 84:38:38:A1:79:87, CPU usage : 1.0, RAM usage : 4574.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : TouchWiz Home, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6592.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Samsung keyboard, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6004.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : com.google.android.googlequicksearchbox:search, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5968.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : com.sec.android.widgetapp.ap.hero.accuweather:SurfaceWidget, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6152.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Samsung Push Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6068.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : S Planner, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 7204.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : S Planner, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 7204.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Unified Daemon, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6204.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Messenger, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5920.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Calendar Storage, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6624.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : LogsProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6620.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : android.process.acore, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6180.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Intelligence Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6744.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Car mode, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6256.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Samsung text-to-speech engine, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6288.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : android.process.media, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6188.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : EasyTouch, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6654.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : com.shere.easytouch.holo.service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5944.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Mobile tracker, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6812.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Messages, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6372.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:42:55 Process Name : Truecaller, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.5, RAM usage : 5928.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
